Id,SalePrice
2289,406301.1966238497
2290,459362.53379297024
2291,328115.11673595675
2292,393756.73016878264
2293,472934.7168976333
2294,391989.9941332397
2295,500579.61600914015
2296,308774.1305959665
2297,344269.57338223816
2298,334637.19025292154
2299,393841.7825773321
2300,347284.70384442515
2301,316165.33161161817
2302,292818.51886817755
2303,253029.23905269065
2304,281604.85320079874
2305,233110.13489138955
2306,225825.888810822
2307,229586.7953759591
2308,253812.46888292508
2309,250408.2021643983
2310,222792.5217504994
2311,224616.1200523553
2312,176973.68402446035
2313,167207.4056055695
2314,193267.88394847463
2315,180651.63183052084
2316,216773.39976442952
2317,201064.378756967
2318,196738.78222352578
2319,197029.33819219927
2320,169148.0453347815
2321,235321.06409103816
2322,200506.68432836336
2323,193326.3978222145
2324,180540.37273580374
2325,210987.31942047688
2326,171639.06381105204
2327,198353.62521010733
2328,213233.44365838388
2329,186140.57557667603
2330,174952.62462762013
2331,370718.8487535756
2332,376724.2781481241
2333,319166.42509967263
2334,263356.73302465025
2335,250200.28929181138
2336,321387.6830684864
2337,188090.28815677526
2338,261636.81589957167
2339,206700.68534259245
2340,383110.5647283052
2341,227576.77139533745
2342,223995.16064703083
2343,228467.39021641566
2344,215234.21645902426
2345,239932.64975253426
2346,203821.35214740547
2347,203994.76363137263
2348,245385.73737291482
2349,205206.63156363837
2350,302713.45745102386
2351,256789.20631734948
2352,263732.09460769314
2353,271647.01310245204
2354,161151.12555137413
2355,154271.81587871158
2356,146719.2125123708
2357,186271.20305923183
2358,192440.24272057085
2359,114791.61560370991
2360,118900.3913945042
2361,148417.22197453512
2362,290618.5687239369
2363,133109.51707874198
2364,161638.77604391976
2365,212017.38227381153
2366,185070.72405452168
2367,211666.08940381292
2368,213327.3621623124
2369,211484.0878181437
2370,167111.0550254414
2371,154774.90718939676
2372,198182.21478802644
2373,273081.7018542815
2374,235214.1561990285
2375,245761.63817077343
2376,334713.73192380497
2377,385982.83880494046
2378,159229.34911313502
2379,219885.0235116254
2380,131042.46850934185
2381,178051.66554285228
2382,212700.83916135572
2383,199456.04957251405
2384,242079.32420716816
2385,155632.81577855206
2386,126174.15313077485
2387,131944.9725767453
2388,112431.30189556588
2389,124707.76920120738
2390,166063.02646533799
2391,143688.86370772566
2392,128468.96442158631
2393,171830.44780452785
2394,132726.7115159973
2395,194186.9888329937
2396,121607.53405674579
2397,218882.36646134997
2398,117244.3261727813
2399,102081.37558098423
2400,86521.00697878451
2401,135505.93188574925
2402,131527.77179426234
2403,148685.03635307783
2404,145011.51380962261
2405,160348.88445936004
2406,148850.67025503799
2407,114725.97248377046
2408,125668.20640525589
2409,101353.59506301631
2410,166830.170032428
2411,116332.09802333015
2412,158974.97713334093
2413,120639.66240582691
2414,132132.13008772273
2415,131324.79771909674
2416,122153.14101757883
2417,124446.47815572013
2418,124352.6592095505
2419,133548.3448253537
2420,117906.9019778122
2421,130381.46435109462
2422,116839.06976479737
2423,119682.87106485886
2424,152050.54847281033
2425,285035.0795186445
2426,149866.5253348721
2427,121001.13921312586
2428,179136.60292320713
2429,98795.67447059214
2430,130907.41155049446
2431,106227.69322589698
2432,142906.03876885553
2433,146108.26281648604
2434,137224.7633437911
2435,162991.6767326757
2436,116859.66444052756
2437,112495.79618711956
2438,116170.00903981188
2439,99444.26072107506
2440,108526.66915339744
2441,79249.31112807922
2442,87423.14512060175
2443,125215.48627481342
2444,131084.78456427463
2445,91098.8178961965
2446,135910.37437339596
2447,175644.1287417092
2448,124507.60329739383
2449,113182.58019074009
2450,130795.01193235832
2451,123367.46694550998
2452,179432.21018211855
2453,96985.31361682041
2454,160084.45645048446
2455,145888.93077564889
2456,162623.60462473216
2457,164954.4100526082
2458,139353.28462666887
2459,115394.25827127404
2460,132982.47422596396
2461,122553.82596550742
2462,140716.33366043953
2463,128101.74370937556
2464,171126.57965771065
2465,123190.91492463401
2466,98940.24040413761
2467,112462.33590497033
2468,51891.80078273974
2469,80892.54243922929
2470,185449.2068517926
2471,217575.0947440835
2472,170845.72681810494
2473,111721.68534290133
2474,91665.72560404253
2475,213583.4641518755
2476,108074.47368369193
2477,137314.8515318183
2478,153259.91548400448
2479,101860.15072962572
2480,156244.0695079955
2481,131912.59001050598
2482,107878.7919932204
2483,118550.7280880851
2484,126355.10487442766
2485,115251.44504569273
2486,156702.18279137186
2487,206261.1182046512
2488,175017.54990930934
2489,145826.42458252423
2490,144307.63828646793
2491,71654.75035176746
2492,181874.22302826066
2493,151875.21700818362
2494,138572.98148422982
2495,82505.11239344144
2496,240355.4147426165
2497,145544.86368856873
2498,123958.21557400347
2499,72017.26436840135
2500,121761.08062027005
2501,127794.11649814408
2502,148810.48626790187
2503,93877.05719820707
2504,159428.5465451738
2505,249909.03231949007
2506,269971.5092117293
2507,326053.83090906753
2508,265927.9594474053
2509,219261.18738176234
2510,190670.59996382947
2511,171619.6192486386
2512,201469.84969476183
2513,218455.2433644523
2514,297845.2346292902
2515,155091.84875207604
2516,169677.1903410351
2517,147542.96582419385
2518,153017.43102481597
2519,226083.49519040753
2520,216879.11177772106
2521,176782.8053391522
2522,223980.0102507382
2523,119075.38195149513
2524,141705.88758012583
2525,155391.80857565426
2526,163344.42361923843
2527,128570.10363229495
2528,140425.43988064615
2529,132912.9636017138
2530,120842.82033651718
2531,255202.8410954052
2532,218443.26631806444
2533,193347.78762593024
2534,225213.77037532462
2535,290562.7917217462
2536,222994.261687502
2537,230848.71305123353
2538,186144.8321767827
2539,181176.34646037043
2540,182662.59793623237
2541,179295.99661382535
2542,174417.14862056563
2543,121291.48867836312
2544,117126.65673157698
2545,115433.28663018663
2546,114177.63269492157
2547,133425.57391882365
2548,149668.45631774978
2549,184801.91551800704
2550,986639.7291864174
2551,141627.05615633394
2552,134846.42596551942
2553,54549.24891031324
2554,54318.99858097534
2555,107198.69422327043
2556,112702.28285911572
2557,100460.11355292916
2558,190366.4307794864
2559,154969.74396909637
2560,170605.9908093616
2561,162251.91030926022
2562,179389.12381269046
2563,153039.3306634198
2564,208004.690770529
2565,169118.29673461936
2566,202171.65032784667
2567,140157.54084638343
2568,219346.18159302
2569,229687.41670102548
2570,114599.17994360728
2571,208469.3860820248
2572,163596.30929722878
2573,228646.3146663844
2574,103910.64570451717
2575,135474.072612972
2576,133371.00881135662
2577,831195.5111812401
2578,69264.55451186863
2579,45634.726289079204
2580,57965.432229135215
2581,116863.883918718
2582,103309.43309039774
2583,306978.7433607327
2584,170822.8063492482
2585,200882.55638690988
2586,226431.70045808688
2587,194599.51465331533
2588,145246.6119518302
2589,133281.85258302622
2590,200114.7388482387
2591,222848.66567162538
2592,232509.3434687795
2593,245459.53105633458
2594,178303.75278770938
2595,183619.99472609433
2596,316121.84120751405
2597,175797.9308580686
2598,293907.51214143017
2599,318869.95558319974
2600,173948.95174716032
2601,118699.49483828712
2602,79104.70529971312
2603,101156.46080431103
2604,88724.6923322234
2605,68632.8561313602
2606,149395.78997987756
2607,197292.51060088523
2608,191980.61231581084
2609,169898.36743361127
2610,109551.64702821671
2611,197921.77856487248
2612,147353.21462161498
2613,134196.74677818269
2614,114739.7243439254
2615,151905.1056735497
2616,150763.51071070062
2617,237114.75438980208
2618,213501.90135312921
2619,210576.36831747604
2620,192102.724489881
2621,158433.20352002318
2622,180828.0029487435
2623,228204.38820049757
2624,332319.48468283436
2625,333648.6059043119
2626,158974.5040791383
2627,171983.53055930018
2628,467730.75559952005
2629,496202.3529762154
2630,373431.2333233963
2631,447928.9839126939
2632,415889.49753132404
2633,306789.2125803003
2634,399644.3697078405
2635,120426.98255053558
2636,164917.54170242505
2637,166016.89885951194
2638,283959.92063695996
2639,174344.6494155119
2640,138355.75163122703
2641,106218.46652434571
2642,176712.7470907362
2643,104794.15994952887
2644,112549.77337519155
2645,110300.98360056372
2646,101458.38207041644
2647,105733.67901292653
2648,157493.97602248556
2649,155525.28276010996
2650,159142.29400837666
2651,136020.83878437904
2652,399952.8866212944
2653,286578.14333069697
2654,298264.2566290803
2655,397493.5618036317
2656,323355.8730076449
2657,339959.7248950085
2658,309763.3289958931
2659,319351.50923322665
2660,367369.4328511938
2661,352017.68082706386
2662,348857.1490465363
2663,305179.7494118569
2664,237245.45468903604
2665,335103.2298285775
2666,266786.40013905196
2667,176036.57692496097
2668,188591.56599142074
2669,188163.95847972637
2670,273264.6733157345
2671,189179.22418525143
2672,198669.88044588172
2673,203589.83803209945
2674,198127.06407503525
2675,177504.57085702792
2676,194256.09052879663
2677,200303.58551199033
2678,232101.0871314182
2679,267253.57714225247
2680,283058.79606674984
2681,366843.0514151822
2682,313104.06636140053
2683,507663.341314811
2684,312134.09386346
2685,318996.78012386255
2686,267635.1776155884
2687,313965.6560832474
2688,202737.7987550031
2689,196844.38425024922
2690,416282.8934782456
2691,187050.03334212324
2692,157650.95624746085
2693,203723.17550411864
2694,143475.66119896926
2695,202293.00600530385
2696,186220.20495796922
2697,186995.78816624547
2698,197532.60467746967
2699,160883.28388027556
2700,134147.26048419697
2701,141670.56750274124
2702,100868.93831213354
2703,89594.64583646585
2704,134140.38048142637
2705,109984.2449631223
2706,89614.75009053136
2707,99192.67885689068
2708,136120.5243674175
2709,106416.9974441129
2710,130143.39232229322
2711,507622.86661345256
2712,379843.8786818974
2713,174989.00389095748
2714,149729.79394546346
2715,166742.70598533825
2716,137745.01858383126
2717,219776.39668783083
2718,218674.96548679782
2719,148433.63583354166
2720,175766.3850177525
2721,124779.5309130348
2722,160011.78025324218
2723,136179.18210372093
2724,109571.84550664117
2725,122102.24222164214
2726,160221.56568430504
2727,190756.4471157278
2728,163067.95359859272
2729,142507.35393689835
2730,149517.372614017
2731,112517.45477173943
2732,130439.6041014118
2733,151208.51462348286
